台灣新聞,#genre# 
博斯高球I,P2p://fccsovh.pvbox.live:18912/5bdbf395000ad5cb219072c18cb8c912.ts 
博斯高球Ⅱ,P2p://fccsovh.pvbox.live:18912/5b1409dc00088a663a78af2f46c26f25.ts 
原住民族電視,P2p://fccsovh.pvbox.live:18912/5bdbf387000760a7c47e685147513c71.ts 
台視HD,P2p://fccsovh.pvbox.live:18912/5b14095f000570be74b4fccb70fa64cb.ts 

國家地理HD,P2p://fccsovh.pvbox.live:18912/5b13f6f0000e0621ed47c61aba4bcb15.ts 
國家地理野生,P2p://fccsovh.pvbox.live:18912/5b1409170007d3426fb48c0b2237b791.ts
國興衛視,P2p://fccsovh.pvbox.live:18912/5b1409f2000ebd788ee2dccedec963a4.ts 
地理悠人,P2p://fccsovh.pvbox.live:18912/5b14093f000b29ff7397edad721e32f7.ts 

壹綜合,P2p://fccsovh.pvbox.live:18912/5b1409400006a2357f157ba9aaf5d2bd.ts 
大愛,P2p://fccsovh.pvbox.live:18912/5b1409db0005716879b326d40ca6bf1b.ts 
大愛二台,P2p://fccsovh.pvbox.live:18912/5bdbf3990002e4dc01cb8ef6f5e072eb.ts 
天映頻道,P2p://fccsovh.pvbox.live:18912/5b3c4f98000bbfd5fd6544ad7ad10c7c.ts 
好消息2,P2p://fccsovh.pvbox.live:18912/5b140922000a72b2de7017f6f0503f3a.ts 
好消息,P2p://fccsovh.pvbox.live:18912/5bdbf38a000e2c497b6a7265edf71790.ts
好萊塢電影,P2p://fccsovh.pvbox.live:18912/5b1409f3000c1df5d7f30cc0dece6e10.ts 
客家電視,P2p://fccsovh.pvbox.live:18912/5bdbf38e00051950f9941946834ce9d6.ts 

探索動力,P2p://fccsovh.pvbox.live:18912/5b14093f00062801181f9dbf938ea361.ts 
探索頻道,P2p://fccsovh.pvbox.live:18912/5b14092b000cd4e0ebb06a6cada40c32.ts 
新視覺,P2p://fccsovh.pvbox.live:18912/5b1409230000ac476e3892f415dd8423.ts 
時尚頻道,P2p://fccsovh.pvbox.live:18912/5bdbf3b50009e59e5b33bdf5e2e8442a.ts 
星衛娛樂台,P2p ://fccsovh.pvbox.live:18912/5b1408f1000d124908df3f0356501391.ts 
星衛電影台,P2p://fccsovh.pvbox.live:18912/5bdbf3b90004478a9773a41d2cbca986.ts
星衛電影台,P2p://fccsovh.pvbox.live:18912/5b140940000a727a4bf348563757ba5e.ts 
曼迪日本台,P2p://fccsovh.pvbox.live:18912/5b1408f1000aecee964f14b0f74e3a51.ts 

東森綜合,P2p://fccsovh.pvbox.live:18912/5b1409f1000dc91b140544329dd2c2ab.ts 
東森財經,P2p://fccsovh.pvbox.live:18912/5b1409f30008c77648330d0f3bcafb40.ts 
東森電影,P2p://fccsovh.pvbox.live:18912/5b1409f20009bbe2093057ab145b8e3a.ts 
東森戲劇,P2p://fccsovh.pvbox.live:18912/5b1409f20000320b50f779b77ee95c34.ts 
東森洋片,P2p://fccsovh.pvbox.live:18912/5b14092300021ad110891195d64ed033.ts 
東森呦呦,P2p://fccsovh.pvbox.live:18912/5b140a9a00071c28607fbf8de0b89c23.ts
民視,P2p://fccsovh.pvbox.live:18912/5b1409690006a24acfbabb91ec0f234f.ts 

環宇綜合,P2p://fccsovh.pvbox.live:18912/5b14098e00034c103057a2e59ab1b5f6.ts 
環宇財經,P2p://fccsovh.pvbox.live:18912/5b1408f30002585a2a87cf252c0dcfc0.ts 
私人影院,P2p://fccsovh.pvbox.live:18912/5b140a98000c5ae61cd80aeb949660e7.ts 
緯來體育,P2p://fccsovh.pvbox.live:18912/5b140921000be14405e9c3905af34fc3.ts 
緯來育樂,P2p://fccsovh.pvbox.live:18912/5b14092c000a35b5b54e279caa339aad.ts 
緯來電影,P2p://fccsovh.pvbox.live:18912/5b140922000ebd5b0b9580e3bdf43bee.ts 
美亞電影,P2p://fccsovh.pvbox.live:18912/5b14098f00079615ef29fa6cfc5aeef4.ts
美食星球,P2p://fccsovh.pvbox.live:18912/5b140917000d8becc2e6ab2a6d8577de.ts 
華藝影劇台,P2p://fccsovh.pvbox.live:18912/5b14095e000b67b99c155bcaeb687757.ts 
衛視中文台,P2p://fccsovh.pvbox.live:18912/5b14096a00006f078a22c7ce77702f62.ts 
衛視合家歡,P2p://fccsovh.pvbox.live:18912/5b14096a0001dd4144e6e78fea0ece01.ts 
衛視洋片HD,P2p://fccsovh.pvbox.live:18912/5b14098f00030ea469bc01b62cbf906b.ts 
衛視電影,P2p ://fccsovh.pvbox.live:18912/5c2dd76a000ca61451394a072f4f7e61.ts 
衛視電影,mitv://fccsovh.pvbox.live:18912/5b140960000aafcc4d039eb55318236d.ts 
迪士尼卡通,P2p://fccsovh.pvbox.live:18912/5b1409f30004f6ec3598e4b332f8c7b1.ts 
靖天國際台,P2p://fccsovh.pvbox.live:18912/5b1408f1000efa2813ca477ede7e98be.ts 
靖天戲劇台,P2p://fccsovh.pvbox.live:18912/5b14093e000c1de9c1193d15bcf4f2a0.ts
靖天育樂,P2p://fccsovh.pvbox.live:18912/5b1408f2000e063fea9c5d9f8b021408.ts 
靖天電影,P2p://fccsovh.pvbox.live:18912/5b14093f0000e91e715bf02ef8566557.ts 
靖天日本,P2p://fccsovh.pvbox.live:18912/5b140916000ab016071543ebaae7d367.ts 
靖天映畫,P2p://fccsovh.pvbox.live:18912/5b14093f0002d1c2758c007809570d1c.ts 
靖天卡通台,P2p://fccsovh.pvbox.live:18912/5b14093e0009fa219c53a5561cd5c9e3.ts 
靖洋戲劇台,P2p://fccsovh.pvbox.live:18912/5b140917000666038b6a0972f441ba5b.ts 
非凡商業HD,P2p://fccsovh.pvbox.live:18912/5b140a9a0001dd5bdb8641d636b3fcac.ts 

龍祥時代,P2p://fccsovh.pvbox.live:18912/5b14092200071c6181ef2920ff316506.ts
龍華偶像,P2p://fccsovh.pvbox.live:18912/5b14091800012626579b10342854f976.ts 
龍華動畫,P2p://fccsovh.pvbox.live:18912/5b1409170002d1e2b53006943dc22570.ts 
龍華戲劇,P2p://fccsovh.pvbox.live:18912/5b14091600088a8c92b12947be3ba032.ts 
龍華洋片,P2p://fccsovh.pvbox.live:18912/5b140917000c1e9b8813faf07fc126ab.ts 
龍華電影,P2p://fccsovh.pvbox.live:18912/5b140922000d1231035f1280f1072ace.ts 
滾動力rollor,P2p://fccsovh.pvbox.live:18912/5b14097700040368a88d45b96c74a783.ts 
信大電視台,P2p://fccsovh.pvbox.live:18912/5b14096a000c1de25e80aea642b6e69d.ts 
CN卡通,P2p://fccsovh.pvbox.live:18912/5b140917000efaac3f9179764897d979.ts 
CN卡通HD ,P2p://fccsovh.pvbox.live:18912/5b593933000710c569bad4646b31ac3f.ts
MOMO親子台,P2p://fccsovh.pvbox.live:18912/5b1409690009f8b0345845012ab14627.ts 
MY KIDS,P2p://fccsovh.pvbox.live:18912/5b1409da000a356e3236e70878cf72f8.ts 
BABY TV,P2p://fccsovh.pvbox.live: 18912/5b14094000047cc6e0c2614a01523cd9.ts 
SMART知識台,P2p://fccsovh.pvbox.live:18912/5b1408f2000257988bff72ce605ec2a6.ts 
V音樂,P2p://fccsovh.pvbox.live:18912/5b593be20007704850600332cb583fa5.ts 
Z頻道,P2p://fccsovh.pvbox.live:18912/5b14094a00088a564e0f461ddf2dae00.ts 
ALJAZEERA,P2p://fccsovh.pvbox.live:18912/5b1409fc000257835c835b4454f1e26b.ts 
ANIMAX,P2p://fccsovh.pvbox.live:18912/5b14095f000b75eb3accc024241e3a59.ts 
ASN_HD,P2p://fccsovh.pvbox.live:18912/118.163.81.13:8911/59ec2b0f000175d80804020627655cc9.ts
AXN,P2p://fccsovh.pvbox.live:18912/5b1409220003887769ca778f545c821a.ts 
BABY TV,P2p://fccsovh.pvbox.live:18912/5b14090b00030e8237826214f982f6eb.ts 
BBC,P2p://fccsovh.pvbox.live:18912/5b140953000257fb5d8131c67a46ff80.ts 
BBC EARTH HD,P2p://fccsovh.pvbox.live:18912/5b1408f200071c8b6c39b012f035a51b.ts 
BBC LIFESTYLE CHANNEL,P2p://fccsovh.pvbox.live:18912/5b1408f2000906bd9335b9c23fb84074.ts 
BLOOMBERG,P2p://fccsovh.pvbox.live:18912/5b13f6f10000e96ed4704edd0dc579c2.ts 
BOOMERANG,P2p://fccsovh.pvbox.live:18912/5b1409da000811245eefbefa93f9c55a.ts 
CATCHPLAY HD,P2p://fccsovh.pvbox.live:18912/5b1409db000126a9be97c29a73d316cc.ts 
CHANNEL V HD,P2p://fccsovh.pvbox.live:18912/5b1409dc0004f6ab72aefc47973e3aff.ts
CINEMA WORLD,P2p://fccsovh.pvbox.live:18912/5bdbf3aa000b9c31a872454ccf55f572.ts 
CINEMAWORLD,P2p://fccsovh.pvbox.live:18912/5b1409770005ae3c4f617dc56c67ae42.ts 
CINEMAX,P2p://fccsovh.pvbox.live:18912/5b14096000043ff99400101c1a734077.ts 
Ci罪案偵緝HD,P2p://fccsovh.pvbox.live:18912/5b14098e0006282a31ae8dc1610cd024.ts 
CNBC ASIA CHANNEL,P2p://fccsovh.pvbox.live:18912/5b59394400007aa8409881624ed70eef.ts 
CNBC,P2p://fccsovh.pvbox.live:18912/5b59394400007aa8409881624ed70eef.ts 
CNN INTERNATIONAL,P2p://fccsovh.pvbox.live:18912/5b593947000cff325d7b0d7963ec0cea.ts 
CNN,P2p://fccsovh.pvbox.live:18912/5b140954000dc92aad495c68a1722ff7.ts 
DISCOVERY科學頻道HD,P2p://fccsovh.pvbox.live:18912/5b14093f000e802bdd83ec98a30fd631.ts
DIVA,P2p://fccsovh.pvbox.live:18912/5b1408f10005adef48afdc61b65c097f.ts 
DW-TV,P2p://fccsovh.pvbox.live:18912/5b14098f0005711ec7b368fba15f3d7a.ts 
EVE HD,P2p://fccsovh.pvbox.live:18912/5b14093f00043fac26ebf6afd5870cdf.ts 
EVE,P2p://fccsovh.pvbox.live:18912/5bdbf3a000041d6a5e2955166fb7b8ab.ts 
FASHIONTV HD,P2p://fccsovh.pvbox.live:18912/5b1409dc00021a61da7e97b0ad4d2730.ts 
FOX HD,P2p://fccsovh.pvbox.live:18912/5b14098e000c5aec2730143173176554.ts 
FOX CRIME HD,P2p://fccsovh.pvbox.live:18912/5b14098e000e434ef5a2d5f011bff498.ts 
FOX MOVIES HD,P2p://fccsovh.pvbox.live:18912/5b7267ae000b9c6c150cb235afa69bc4.ts 
FOX PLUS HD,P2p ://fccsovh.pvbox.live:18912/5b140977000ab01d481d870ceb76294d.ts
FOX-NEWS,P2p://fccsovh.pvbox.live:18912/5b593b140008b0a8cf647219ae5e7b54.ts 
FOX-NEWS,P2p://fccsovh.pvbox.live:18912/5b25fce60007c58e8a3004851ccfd365.ts 
FOX體育,P2p://fccsovh.pvbox.live :18912/5b1409770007963d420c400c71f70b15.ts 
FOX動作,P2p://fccsovh.pvbox.live:18912/5b140977000904d61ee99c252044ba7d.ts 
FOX家庭影院,P2p://fccsovh.pvbox.live:18912/5b14098e000945cab577802a872c8e4d.ts 
FOX警匪HD,P2p://fccsovh.pvbox.live:18912/5b14098e000e434ef5a2d5f011bff498.ts 
FRANCE 24,P2p://fccsovh.pvbox.live:18912/5b14090b0008c74a8cb6406d46e13d0c.ts 
FX-HD,P2p://fccsovh.pvbox.live:18912/5b593b240003f74728577865f0e10b10.ts 
FX-HD,P2p://fccsovh.pvbox.live:18912/5b1409da000ebd47de4e2bc768d8e08b.ts
FYI,P2p://fccsovh.pvbox.live:18912/5b1408f20005adce47655d1af6321e6c.ts 
HBO SIGNATURE WEST,P2p://fccsovh.pvbox.live:18912/5b593bbb000851331bf1ad0c5329a3b1.ts 
HBO,P2p://fccsovh.pvbox.live:18912/5b140969000be13cbbbaada35e3e2301.ts 
HBO原創,P2p://fccsovh.pvbox.live:18912/5b14096a000a35a15f5450bb3e28893c.ts 
HBO強檔,P2p://fccsovh.pvbox.live:18912/5b14096900084dd9732d39f9ce6cb91b.ts 
HISTORY HD,P2p://fccsovh.pvbox.live:18912/5b1408f300071d3babea58acb0941084.ts 
HISTORY2 HD,P2p://fccsovh.pvbox.live:18912/5b1408f3000402b2796e0f0a7d775e93.ts 
LIFETIME,P2p://fccsovh.pvbox.live:18912/5b593bd20009b7c8450272fd765695a2.ts 
MEZZO LIVEHD,P2p://fccsovh.pvbox.live:18912/5b14090b0006deff17ea91df086ac98e.ts
MTV LIVE HD,P2p://fccsovh.pvbox.live:18912/5b1408f100084d6a550c623ab631ada4.ts 
NBA,P2p://fccsovh.pvbox.live:18912/5b593bea000144c614fa34758f131f4b.ts 
NICK.JR,P2p://fccsovh.pvbox.live: 18912/5b14098f000ba3b08d793bef33d72700.ts 
OUTDOOR HD,P2p://fccsovh.pvbox.live:18912/5b1409db000a72d426ff3055a4c5015a.ts 
SKY NEWS HD,P2p://fccsovh.pvbox.live:18912/5b13f6f0000c1dd61162e82dd8d7bce1.ts 
SUNDANCE HD,P2p://fccsovh.pvbox.live:18912/5b1408f2000c5b2d4cf1da243386061a.ts 
TLC,P2p://fccsovh.pvbox.live:18912/5b13f6f10002d2ef1721bf191d77c99c.ts 
TRAVEL,P2p://fccsovh.pvbox.live:18912/5b13f6f10002d2ef1721bf191d77c99c.ts 
TVN,P2p://fccsovh.pvbox.live:18912/5b14090b000aaf9d4f3a4186cc4d6f66.ts
TVN,P2p://fccsovh.pvbox.live:18912/5bdbf3a70003296cfcc04220178b0a61.ts 
TV5MONDE,P2p://fccsovh.pvbox.live:18912/5b1409220005714ca70d69203bfdf7c8.ts 
私人影院,P2p://fccsovh.pvbox.live :18912/5b140a98000c5ae61cd80aeb949660e7.ts 
RTHK31,P2p://fccsovh.pvbox.live:18912/5badd38d000891c439974cfa21f26282.ts 
RTHK32,P2p://fccsovh.pvbox.live:18912/5badd3910003a73d9e541f569e7149a1.ts 
TVB星河,P2p://fccsovh.pvbox.live:18912/5b14092a000dc9212bfd9b8e84c9886b.ts 
TVB HD,P2p://fccsovh.pvbox.live:18912/5cf559f800003d1b29bd5d7246a98e48.ts 
TVB US 1,P2p://fccsovh.pvbox.live:18912/5cffd79b00082246a64b8746c2521a1f.ts 
TVB US 2,P2p ://fccsovh.pvbox.live:18912/5cffd79d0004cbb6bb0b95b10bf749b1.ts
VIU TV 6,P2p://fccsovh.pvbox.live:18912/5b1409fd00079683e40ddeabc387bebe.ts 
VIU TV,P2p://fccsovh.pvbox.live:18912/5b1409540006651984a9ca91efafbed5.ts 
中華美食頻道,P2p://fccsovh.pvbox.live:18912/5b14092b000126612897cc5f75157a2a.ts 
Warner TV,P2p://fccsovh.pvbox.live:18912/5b140a1600043fc9c64c87d6794573e2.ts 
Bein Sports,P2p://fccsovh.pvbox.live: 18912/5cf559ed000079fba6ff7f47ae9ba96e.ts 
WWE,P2p://fccsovh.pvbox.live:18912/5cffd5d900072496efdc39a7bcd51dfa.ts 
ABCテレビ,P2p://fccsovh.pvbox.live:18912/5b140a560004f79054f306f920b6a6e0.ts 
BS-TBS,P2p://fccsovh.pvbox.live:18912/5b140a5700006ef8052a022c77784c5f.ts 
BSアニマックス,P2p://fccsovh.pvbox.live:18912/5b140a65000d8c12e4784649a1a000aa.ts 
BSジャパン,P2p://fccsovh.pvbox.live:18912/5b140a5700029495c63d955d7bf7f0a2.ts 
BSフジ.181,P2p://fccsovh.pvbox.live:18912/5b140a5700043fd80b9ea45f8b32da41.ts
BS日テレ,P2p://fccsovh.pvbox.live:18912/5b140a56000e06097af273ae0ef610e8.ts 
BS朝日1,P2p://fccsovh.pvbox.live:18912/5b140a580003c58b02261f4c210afa67.ts 
JSPORTS1,P2p://fccsovh.pvbox.live:18912/5b140a6600006f25ecc727c413cb9d98.ts 
JSPORTS2,P2p://fccsovh.pvbox.live:18912/5b140a6600057105768a4d69cbc0d3d3.ts 
JSPORTS3,P2p://fccsovh.pvbox.live:18912/5b140a6600021b134c3b92b196117a9a.ts 
JSPORTS4,P2p://fccsovh.pvbox.live: 18912/5b140a660003c59b0b65c2da91aa3d0f.ts 
MBS毎日放送,P2p://fccsovh.pvbox.live:18912/5b140a5600030e823510f82ed9894660.ts 
NHK,P2p://fccsovh.pvbox.live:18912/5b14095f000388c55bb52ef28da94b8c.ts 
NHK1,P2p://fccsovh.pvbox.live:18912/5b14095e00071c21652bb043d78370fc.ts
NHK-Eテレ,P2p://fccsovh.pvbox.live:18912/5b140a550002d191ccdb581cac2a6f0f.ts 
NHK-総合,P2p://fccsovh.pvbox.live:18912/5b140a550000ac161b385c47fd756ad5.ts 
NHKBS1,P2p://fccsovh.pvbox.live :18912/5b140a56000a72bc38cdd1bdb3668eb2.ts 
NHKBSプレミア,P2p://fccsovh.pvbox.live:18912/5b140a56000c1de1267fb2eb27a285c7.ts 
NHKEテレ大阪,P2p://fccsovh.pvbox.live:18912/5b140a5600012647419e746c80253f4e.ts 
NHK総合大阪,P2p://fccsovh.pvbox.live:18912/5b140a55000d1212bce154beaab126a5.ts 
SKY.Aスポーツ,P2p://fccsovh.pvbox.live:18912/5b140a65000126e916c67207c1745024.ts 
TBS,P2p://fccsovh.pvbox.live:18912/5b140a57000c1dd357f24a4d6ed2b5b9.ts 
TOKYOMX ,P2p://fccsovh.pvbox.live:18912/5b140a55000aec9dbc59358acd6a8dce.ts
WOWOWシネマ,P2p://fccsovh.pvbox.live:18912/5b140a57000796064304237002621ff8.ts 
WOWOWプライム,P2p://fccsovh.pvbox.live:18912/5b140a5800021a39a1b2c094b2ebaf12.ts 
WOWOWライブ,P2p://fccsovh.pvbox.live:18912/5b140a570005eb21bb465878a3a59275.ts 
アニマルプラネ,P2p://fccsovh.pvbox.live:18912/5b140a65000a79e1ba9e2a3e7b3a2e75.ts 
キッズステーシ,P2p://fccsovh.pvbox.live:18912/5b140a6500088a5639c228b7f51b40b1.ts 
グリーンチャン,P2p://fccsovh.pvbox.live:18912/5b140a57000aafbdb3cab1912e84ac26.ts 
ゴルフネットHD,P2p://fccsovh.pvbox.live:18912/5b140a650005719e4a39a703570d5e67.ts 
スターチャンネ,P2p://fccsovh.pvbox.live:18912/5b140a57000904a718bddc4174912ec6.ts 
テレビ大阪,P2p://fccsovh.pvbox.live:18912/5b140a560006df24ec8ae015690aab64.ts
テレビ朝日,P2p://fccsovh.pvbox.live:18912/5c4aa977000a3ef31fe5de813a809e35.ts 
テレビ東京,P2p://fccsovh.pvbox.live:18912/5b140a580000321e1001faaf79a5a2d7.ts 
フジテレビ,P2p://fccsovh.pvbox.live:18912/5b140a5500088a256bf637d99eabc981.ts 
ファミリー劇場,P2p://fccsovh.pvbox.live:18912/5b140a64000e43ce4f5b590e1c71e253.ts 
日テレ,P2p://fccsovh.pvbox.live:18912/5b140a55000627fd92ed4210b2e89a42.ts 
日テレG HD,P2p://fccsovh.pvbox.live:18912/5b140a6600071d148f9c862443d361ab.ts 
日本映畫専門,P2p://fccsovh.pvbox.live:18912/5b140a64000664f76b588307dd251737.ts 
時代劇専門,P2p://fccsovh.pvbox.live:18912/5b140a64000c5c512daaf023481acd07.ts 
読売テレビ,P2p ://fccsovh.pvbox.live:18912/5b140a5600088ad973060ea599dc4b0b.ts
関西テレビ,P2p://fccsovh.pvbox.live:18912/5b140a57000dc93576d9d32abf947c15.ts 
Arirang,P2p://fccsovh.pvbox.live:18912/5b1408f30000ac64246e958ad2682028.ts 
BilliardsTV,P2p://fccsovh.pvbox.live:18912/5b140a0a0001dd3faaefe73f4c8b1114.ts 
CATCH ON,mitv://fccsovh.pvbox.live:18912/5e09d6900009b1c07f91cb9e9aa92d32.ts 
CGV 영 화 ,P2p://fccsovh.pvbox.live:18912/5b140a0b0001de0f9db033fb58ce10fc.ts 
CNTV,mitv://fccsovh.pvbox.live: 18912/5e09d689000a68e2c96f1ce888b04757.ts 
CTS,mitv://fccsovh.pvbox.live:18912/5e09d68c0006d569f88c462ade017bb7.ts 
EBS1,P2p://fccsovh.pvbox.live:18912/5b140a0b00088a7c2e088b8f12cab4c6.ts 
FTV,P2p://fccsovh.pvbox.live :18912/5b140a0c00084d4be76c310c7e104791.ts
INETV,mitv://fccsovh.pvbox.live:18912/5e09d68300052a2eb796b9554f1941c1.ts 
JGOLF,mitv://fccsovh.pvbox.live:18912/5b1289d500043f916bf82167cc871897.ts 
JTBC3 스 포 츠 ,P2p://fccsovh.pvbox.live:18912/5b140a0b00003210721c6772202a7165.ts 
KBS Drama,P2p://fccsovh.pvbox.live:18912/5b140a0c0009f8c15c7104d3fb0c154c.ts 
KBS Kids,P2p://fccsovh.pvbox.live:18912/5b140a0c0005340c5a19f0393da9bf36.ts 
KBS1,P2p://fccsovh.pvbox.live: 18912/5b140a0a000c1deab200a6a123e218fd.ts 
KBS2,P2p://fccsovh.pvbox.live:18912/5b140a09000ebd18ea8c04f15911a03a.ts 
KBSNSPORTSv,mitv://fccsovh.pvbox.live:18912/5e09d6880009b1a0e0c46b0a9892289c.ts 
MBC Drama,P2p://fccsovh.pvbox.live:18912/5b140a0b000e807fa00130dcc7d69461.ts
MBCSPORT2,mitv://fccsovh.pvbox.live:18912/5e09d684000d08609a1aa342b93e7ec2.ts 
MBCSPORTS+,mitv://fccsovh.pvbox.live:18912/5e09d686000c511044d20e95ea8cc197.ts 
MBN,P2p://fccsovh.pvbox.live:18912/5b140a0a000dc9492ccbee456f16c169.ts 
Mnet,P2p://fccsovh.pvbox.live:18912/5b140a0c0002578a0465b20f11e13e7c.ts 
nba,mitv://fccsovh.pvbox.live:18912/5b140a0c000be0e7cb47f61dd0941e2e.ts 
NGC,P2p://fccsovh.pvbox.live:18912/5b140a0a00088aa1130e541a11985ab8.ts 
OCN 영 화 ,P2p://fccsovh.pvbox.live:18912/5b140a0b00047d0b2dc4bddbbe36dec0.ts 
OGN,mitv://fccsovh.pvbox.live:18912/5e09d68f000159dfff2a530a21316997.ts 
SBS Plus,P2p://fccsovh.pvbox.live: 18912/5b140a0c0000e961b765fd52c9d417e9.ts
SBS Sports,P2p://fccsovh.pvbox.live:18912/5b140a0b000ba3eb46deaab24f917810.ts 
SBSGolf,P2p://fccsovh.pvbox.live:18912/5b140a0b000d120cfb69f0b190da1609.ts 
super action,mitv://fccsovh.pvbox.live:18912/5e09d68e0002c7aedada7d478130656d.ts 
tvn,mitv://fccsovh.pvbox.live:18912/5bdbf3a70003296cfcc04220178b0a61.ts 
TV 조 선 ,P2p://fccsovh.pvbox.live:18912/5b140a0a000388abb32d9da04b38ccd7.ts 
YTNHD,P2p://fccsovh.pvbox.live: 18912/5b140a0c0006a2000f0a4b7b3b62119d.ts 
디 즈 니 채 널 ,P2p://fccsovh.pvbox.live:18912/5b140a0a000a35ea573922d23b08102d.ts 
바 둑 TV,P2p://fccsovh.pvbox.live:18912/5b140a0b000627f2e388b59a610c90f1.ts 
한 국 경 제 TV,P2p://fccsovh.pvbox.live:18912/5b140a0c0003c5da5d3c8f898cba972f.ts
A&E-HD,P2p://fccsovh.pvbox.live:18912/5b62db7c0007a2ed7c38ce8a12e4219a.ts 
ABC 7,P2p://fccsovh.pvbox.live:18912/5b593907000a2a1e458b0e0d9313217d.ts 
ABC HD,P2p://fccsovh.pvbox.live: 18912/5b62db780005f75bdf006a1890b392dc.ts 
ABC-NEWS,P2p://fccsovh.pvbox.live:18912/5b59390300092aa36949c3a9a36981eb.ts 
ACTION-MAX,P2p://fccsovh.pvbox.live:18912/5b59390b00099929eb1bc7d3a6b1f7be.ts 
AMC,P2p://fccsovh.pvbox.live:18912/5bee538a000442252216375b4001b2ff.ts 
AMC-HD,P2p://fccsovh.pvbox.live:18912/5b59390f00089d8d5e48e1b6d7b9b2d5.ts 
ANIMAL-PLANET,P2p://fccsovh.pvbox.live:18912/5b5939130005971d4f247d9ea9194679.ts 
Arte 1 ,P2p://fccsovh.pvbox.live:18912/5bee4dde0006f88c98fb31ef797c818a.ts
Baby TV,P2p://fccsovh.pvbox.live:18912/5bee4e7c000327eac9352238a98819c9.ts 
BABYFIRST,P2p://fccsovh.pvbox.live:18912/5b1409da00016387acf77d2740e19eb2.ts 
BBC HD,P2p://fccsovh.pvbox.live:18912/5b140953000257fb5d8131c67a46ff80.ts 
BBC-AMERICA,P2p://fccsovh.pvbox.live:18912/5b5939170002ff27139e866972121b88.ts 
BET-HD,P2p://fccsovh.pvbox.live:18912/5b59391b0002ff76e9e57a4f9d961b7e.ts 
BRAVO-HD,P2p://fccsovh.pvbox.live:18912/5b59391f000148a8629bb3664b669bb1.ts 
CARTOON-NETWORK,P2p://fccsovh.pvbox.live:18912/5b593933000710c569bad4646b31ac3f.ts 
CBS-HD,P2p://fccsovh.pvbox.live:18912/5b59393700075d001f88b33e06c310ac.ts 
CBSN- HD,P2p://fccsovh.pvbox.live:18912/5b59393b000cd51e442183cd55d91590.ts
CNN-HD,P2p://fccsovh.pvbox.live:18912/5b593947000cff325d7b0d7963ec0cea.ts 
COMEDY-CENTRAL,P2p://fccsovh.pvbox.live:18912/5b593ae50004c1b30853b8ee8be6911f.ts 
CW-HD,P2p://fccsovh.pvbox.live:18912/5b593ae9000434589ba378e9b7721d3f.ts 
Disney XD,P2p://fccsovh.pvbox.live:18912/5cffd5e200012f5b1b91bd65ca3d8c52.ts 
DISNEY-JR(backup),P2p://fccsovh.pvbox.live:18912/5b593af10003ba9238d8ceea0f036484.ts 
DISNEY-XD (backup),P2p://fccsovh.pvbox.live:18912/5b593af500034b9c2c220e2462507f1b.ts 
RT,P2p://fccsovh.pvbox.live:18912/5b1409fc00006f1fd9af552f5bdde554.ts 
SKYNET SPORTS-1 HD,P2p://fccsovh.pvbox.live:18912/5b14090d00030e942d5f98da2d1b8753.ts
